genomas/GCA_002104255.1.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
genomas/GCA_002104265.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002104295.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002104315.1.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
genomas/GCA_002104355.1.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
genomas/GCA_002104365.1.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
genomas/GCA_002104705.1.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
genomas/GCA_002119865.1.fna	klebsiella	1708	gapA(16)	infB(24)	mdh(21)	pgi(53)	phoE(50)	rpoB(22)	tonB(207)
genomas/GCA_002119885.1.fna	klebsiella	512	gapA(54)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002119895.1.fna	klebsiella	512	gapA(54)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002119945.1.fna	klebsiella	3872	gapA(38)	infB(173)	mdh(39)	pgi(20)	phoE(108)	rpoB(127)	tonB(148)
genomas/GCA_002119955.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002120065.1.fna	klebsiella	868	gapA(54)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(46)	tonB(79)
genomas/GCA_002120105.1.fna	klebsiella	512	gapA(54)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002154825.1.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
genomas/GCA_002157345.1.fna	klebsiella	198	gapA(25)	infB(33)	mdh(1)	pgi(26)	phoE(7)	rpoB(1)	tonB(56)
genomas/GCA_002166915.1.fna	klebsiella	307	gapA(4)	infB(1)	mdh(2)	pgi(52)	phoE(1)	rpoB(1)	tonB(7)
genomas/GCA_002166965.1.fna	klebsiella	307	gapA(4)	infB(1)	mdh(2)	pgi(52)	phoE(1)	rpoB(1)	tonB(7)
genomas/GCA_002192975.1.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
genomas/GCA_002209465.1.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
genomas/GCA_002251715.1.fna	klebsiella	437	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(31)
genomas/GCA_002283495.1.fna	klebsiella	307	gapA(4)	infB(1)	mdh(2)	pgi(52)	phoE(1)	rpoB(1)	tonB(7)
genomas/GCA_002289105.1.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
genomas/GCA_002289165.1.fna	klebsiella	437	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(31)
genomas/GCA_002295145.1.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
genomas/GCA_002295185.1.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
genomas/GCA_002300715.2.fna	klebsiella	437	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(31)
genomas/GCA_002300755.2.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
genomas/GCA_002300775.1.fna	klebsiella	443	gapA(2)	infB(1)	mdh(1)	pgi(4)	phoE(89)	rpoB(4)	tonB(4)
genomas/GCA_002300785.2.fna	klebsiella	437	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(31)
genomas/GCA_002304205.1.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
genomas/GCA_002529065.1.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
genomas/GCA_002529075.1.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
genomas/GCA_002631045.1.fna	klebsiella	442	gapA(10)	infB(20)	mdh(2)	pgi(1)	phoE(9)	rpoB(11)	tonB(14)
genomas/GCA_002834285.1.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
genomas/GCA_002850795.1.fna	klebsiella	1303	gapA(2)	infB(5)	mdh(118)	pgi(1)	phoE(179)	rpoB(1)	tonB(13)
genomas/GCA_002850805.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002850835.1.fna	klebsiella	12	gapA(6)	infB(3)	mdh(1)	pgi(1)	phoE(12)	rpoB(1)	tonB(4)
genomas/GCA_002850845.1.fna	klebsiella	34	gapA(2)	infB(3)	mdh(6)	pgi(1)	phoE(9)	rpoB(7)	tonB(4)
genomas/GCA_002850875.1.fna	klebsiella	1440	gapA(2)	infB(3)	mdh(1)	pgi(1)	phoE(4)	rpoB(1)	tonB(4)
genomas/GCA_002850885.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002850915.1.fna	klebsiella	39	gapA(2)	infB(1)	mdh(2)	pgi(4)	phoE(9)	rpoB(1)	tonB(14)
genomas/GCA_002850935.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002850955.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002850965.1.fna	klebsiella	48	gapA(2)	infB(5)	mdh(2)	pgi(2)	phoE(7)	rpoB(1)	tonB(10)
genomas/GCA_002850995.1.fna	klebsiella	299	gapA(2)	infB(10)	mdh(1)	pgi(1)	phoE(56)	rpoB(24)	tonB(31)
genomas/GCA_002851015.1.fna	klebsiella	15	gapA(1)	infB(1)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002851035.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002851055.1.fna	klebsiella	789	gapA(25)	infB(10)	mdh(1)	pgi(1)	phoE(20)	rpoB(1)	tonB(22)
genomas/GCA_002851075.1.fna	klebsiella	339	gapA(39)	infB(15)	mdh(54)	pgi(59)	phoE(74)	rpoB(38)	tonB(99)
genomas/GCA_002851085.1.fna	klebsiella	3537	gapA(17)	infB(55)	mdh(73)	pgi(20)	phoE(103)	rpoB(18)	tonB(52)
genomas/GCA_002851115.1.fna	klebsiella	337	gapA(2)	infB(1)	mdh(11)	pgi(1)	phoE(1)	rpoB(1)	tonB(13)
genomas/GCA_002851135.1.fna	klebsiella	353	gapA(3)	infB(9)	mdh(47)	pgi(1)	phoE(13)	rpoB(1)	tonB(16)
genomas/GCA_002851155.1.fna	klebsiella	442	gapA(10)	infB(20)	mdh(2)	pgi(1)	phoE(9)	rpoB(11)	tonB(14)
genomas/GCA_002851175.1.fna	klebsiella	833	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(12)
genomas/GCA_002851195.1.fna	klebsiella	13	gapA(2)	infB(3)	mdh(1)	pgi(1)	phoE(10)	rpoB(1)	tonB(19)
genomas/GCA_002851215.1.fna	klebsiella	2411	gapA(2)	infB(1)	mdh(17)	pgi(1)	phoE(1)	rpoB(4)	tonB(23)
genomas/GCA_002851235.1.fna	klebsiella	1584	gapA(18)	infB(22)	mdh(18)	pgi(16)	phoE(25)	rpoB(13)	tonB(165)
genomas/GCA_002851245.1.fna	klebsiella	2310	gapA(2)	infB(1)	mdh(2)	pgi(37)	phoE(45)	rpoB(27)	tonB(9)
genomas/GCA_002851275.1.fna	klebsiella	252	gapA(2)	infB(5)	mdh(1)	pgi(1)	phoE(9)	rpoB(1)	tonB(6)
genomas/GCA_002851295.1.fna	klebsiella	3861	gapA(18)	infB(19)	mdh(39)	pgi(58)	phoE(401)	rpoB(21)	tonB(549)
genomas/GCA_002851315.1.fna	klebsiella	338	gapA(38)	infB(19)	mdh(53)	pgi(58)	phoE(73)	rpoB(21)	tonB(52)
genomas/GCA_002851335.1.fna	klebsiella	3630	gapA(2)	infB(1)	mdh(11)	pgi(1)	phoE(10)	rpoB(10)	tonB(34)
genomas/GCA_002851345.1.fna	klebsiella	101	gapA(2)	infB(6)	mdh(1)	pgi(5)	phoE(4)	rpoB(1)	tonB(6)
genomas/GCA_002851375.1.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
genomas/GCA_002851395.1.fna	klebsiella	39	gapA(2)	infB(1)	mdh(2)	pgi(4)	phoE(9)	rpoB(1)	tonB(14)
genomas/GCA_002851415.1.fna	klebsiella	533	gapA(16)	infB(24)	mdh(48)	pgi(51)	phoE(65)	rpoB(32)	tonB(131)
genomas/GCA_002851435.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002851455.1.fna	klebsiella	17	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(4)	rpoB(4)	tonB(4)
genomas/GCA_002851475.1.fna	klebsiella	1271	gapA(2)	infB(3)	mdh(2)	pgi(2)	phoE(4)	rpoB(4)	tonB(4)
genomas/GCA_002851495.1.fna	klebsiella	77	gapA(4)	infB(1)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(35)
genomas/GCA_002851515.1.fna	klebsiella	292	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
genomas/GCA_002851525.1.fna	klebsiella	3629	gapA(2)	infB(6)	mdh(145)	pgi(1)	phoE(1)	rpoB(1)	tonB(6)
genomas/GCA_002851555.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002851575.1.fna	klebsiella	552	gapA(56)	infB(1)	mdh(2)	pgi(1)	phoE(10)	rpoB(1)	tonB(136)
genomas/GCA_002851595.1.fna	klebsiella	1191	gapA(88)	infB(22)	mdh(63)	pgi(22)	phoE(107)	rpoB(38)	tonB(114)
genomas/GCA_002851615.1.fna	klebsiella	999	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(10)	rpoB(1)	tonB(12)
genomas/GCA_002851635.1.fna	klebsiella	-	gapA(231)	infB(49)	mdh(105)	pgi(268)	phoE(-)	rpoB(17)	tonB(178)
genomas/GCA_002853565.1.fna	klebsiella	3628	gapA(10)	infB(1)	mdh(5)	pgi(1)	phoE(186)	rpoB(8)	tonB(12)
genomas/GCA_002853595.1.fna	klebsiella	105	gapA(2)	infB(3)	mdh(2)	pgi(1)	phoE(1)	rpoB(4)	tonB(18)
genomas/GCA_002853615.1.fna	klebsiella	1681	gapA(17)	infB(19)	mdh(28)	pgi(20)	phoE(117)	rpoB(18)	tonB(162)
genomas/GCA_002853635.1.fna	klebsiella	3859	gapA(104)	infB(19)	mdh(149)	pgi(39)	phoE(117)	rpoB(97)	tonB(276)
genomas/GCA_002853675.1.fna	klebsiella	477	gapA(18)	infB(22)	mdh(68)	pgi(70)	phoE(94)	rpoB(20)	tonB(51)
genomas/GCA_002853695.1.fna	klebsiella	1681	gapA(17)	infB(19)	mdh(28)	pgi(20)	phoE(117)	rpoB(18)	tonB(162)
genomas/GCA_002853725.1.fna	klebsiella	8	gapA(4)	infB(1)	mdh(1)	pgi(1)	phoE(1)	rpoB(5)	tonB(6)
genomas/GCA_002853735.1.fna	klebsiella	35	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(10)	rpoB(1)	tonB(19)
genomas/GCA_002853745.1.fna	klebsiella	138	gapA(18)	infB(22)	mdh(26)	pgi(23)	phoE(31)	rpoB(13)	tonB(49)
genomas/GCA_002853795.1.fna	klebsiella	30	gapA(5)	infB(3)	mdh(1)	pgi(1)	phoE(9)	rpoB(4)	tonB(26)
genomas/GCA_002853815.1.fna	klebsiella	20	gapA(2)	infB(3)	mdh(1)	pgi(1)	phoE(4)	rpoB(4)	tonB(4)
genomas/GCA_002853825.1.fna	klebsiella	17	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(4)	rpoB(4)	tonB(4)
genomas/GCA_002853875.1.fna	klebsiella	3858	gapA(38)	infB(19)	mdh(53)	pgi(58)	phoE(73)	rpoB(21)	tonB(185)
genomas/GCA_002853895.1.fna	klebsiella	834	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(7)	rpoB(1)	tonB(25)
genomas/GCA_002853915.1.fna	klebsiella	151	gapA(4)	infB(1)	mdh(32)	pgi(1)	phoE(7)	rpoB(4)	tonB(10)
genomas/GCA_002853935.1.fna	klebsiella	378	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(7)	rpoB(4)	tonB(65)
genomas/GCA_002853955.1.fna	klebsiella	560	gapA(2)	infB(3)	mdh(1)	pgi(1)	phoE(21)	rpoB(4)	tonB(4)
genomas/GCA_002853975.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002854015.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002854035.1.fna	klebsiella	629	gapA(2)	infB(3)	mdh(87)	pgi(1)	phoE(12)	rpoB(1)	tonB(26)
genomas/GCA_002854055.1.fna	klebsiella	979	gapA(83)	infB(3)	mdh(1)	pgi(1)	phoE(12)	rpoB(1)	tonB(4)
genomas/GCA_002854085.1.fna	klebsiella	13	gapA(2)	infB(3)	mdh(1)	pgi(1)	phoE(10)	rpoB(1)	tonB(19)
genomas/GCA_002854115.1.fna	klebsiella	528	gapA(32)	infB(5)	mdh(1)	pgi(1)	phoE(9)	rpoB(4)	tonB(18)
genomas/GCA_002854135.1.fna	klebsiella	36	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(7)	rpoB(1)	tonB(7)
genomas/GCA_002854145.1.fna	klebsiella	528	gapA(32)	infB(5)	mdh(1)	pgi(1)	phoE(9)	rpoB(4)	tonB(18)
genomas/GCA_002854175.1.fna	klebsiella	348	gapA(2)	infB(1)	mdh(20)	pgi(1)	phoE(12)	rpoB(15)	tonB(16)
genomas/GCA_002854195.1.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
genomas/GCA_002854215.1.fna	klebsiella	15	gapA(1)	infB(1)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002854235.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854255.1.fna	klebsiella	36	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(7)	rpoB(1)	tonB(7)
genomas/GCA_002854275.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854285.1.fna	klebsiella	1440	gapA(2)	infB(3)	mdh(1)	pgi(1)	phoE(4)	rpoB(1)	tonB(4)
genomas/GCA_002854295.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854335.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854355.1.fna	klebsiella	101	gapA(2)	infB(6)	mdh(1)	pgi(5)	phoE(4)	rpoB(1)	tonB(6)
genomas/GCA_002854375.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854385.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854415.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854435.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854455.1.fna	klebsiella	512	gapA(54)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854465.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854495.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854515.1.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
genomas/GCA_002854525.1.fna	klebsiella	512	gapA(54)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854535.1.fna	klebsiella	1681	gapA(17)	infB(19)	mdh(28)	pgi(20)	phoE(117)	rpoB(18)	tonB(162)
genomas/GCA_002854575.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002854585.1.fna	klebsiella	-	gapA(2)	infB(1)	mdh(1)	pgi(6)	phoE(-)	rpoB(1)	tonB(12)
genomas/GCA_002854595.1.fna	klebsiella	3860	gapA(69)	infB(19)	mdh(90)	pgi(20)	phoE(125)	rpoB(18)	tonB(13)
genomas/GCA_002854635.1.fna	klebsiella	45	gapA(2)	infB(1)	mdh(1)	pgi(6)	phoE(7)	rpoB(1)	tonB(12)
genomas/GCA_002854655.1.fna	klebsiella	273	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(4)
genomas/GCA_002854675.1.fna	klebsiella	17	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(4)	rpoB(4)	tonB(4)
genomas/GCA_002854695.1.fna	klebsiella	101	gapA(2)	infB(6)	mdh(1)	pgi(5)	phoE(4)	rpoB(1)	tonB(6)
genomas/GCA_002854715.1.fna	klebsiella	101	gapA(2)	infB(6)	mdh(1)	pgi(5)	phoE(4)	rpoB(1)	tonB(6)
genomas/GCA_002854735.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854745.1.fna	klebsiella	252	gapA(2)	infB(5)	mdh(1)	pgi(1)	phoE(9)	rpoB(1)	tonB(6)
genomas/GCA_002854775.1.fna	klebsiella	3860	gapA(69)	infB(19)	mdh(90)	pgi(20)	phoE(125)	rpoB(18)	tonB(13)
genomas/GCA_002854795.1.fna	klebsiella	1584	gapA(18)	infB(22)	mdh(18)	pgi(16)	phoE(25)	rpoB(13)	tonB(165)
genomas/GCA_002854815.1.fna	klebsiella	273	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(4)
genomas/GCA_002854835.1.fna	klebsiella	22	gapA(2)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(4)	tonB(4)
genomas/GCA_002854855.1.fna	klebsiella	584	gapA(4)	infB(1)	mdh(2)	pgi(1)	phoE(1)	rpoB(7)	tonB(4)
genomas/GCA_002854865.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854895.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854915.1.fna	klebsiella	13	gapA(2)	infB(3)	mdh(1)	pgi(1)	phoE(10)	rpoB(1)	tonB(19)
genomas/GCA_002854935.1.fna	klebsiella	560	gapA(2)	infB(3)	mdh(1)	pgi(1)	phoE(21)	rpoB(4)	tonB(4)
genomas/GCA_002854955.1.fna	klebsiella	101	gapA(2)	infB(6)	mdh(1)	pgi(5)	phoE(4)	rpoB(1)	tonB(6)
genomas/GCA_002854975.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002854995.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002855015.1.fna	klebsiella	505	gapA(7)	infB(1)	mdh(5)	pgi(1)	phoE(1)	rpoB(1)	tonB(84)
genomas/GCA_002855035.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002855045.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002855075.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002855095.1.fna	klebsiella	668	gapA(17)	infB(19)	mdh(82)	pgi(81)	phoE(122)	rpoB(63)	tonB(148)
genomas/GCA_002855115.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002855125.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002855155.1.fna	klebsiella	12	gapA(6)	infB(3)	mdh(1)	pgi(1)	phoE(12)	rpoB(1)	tonB(4)
genomas/GCA_002855175.1.fna	klebsiella	20	gapA(2)	infB(3)	mdh(1)	pgi(1)	phoE(4)	rpoB(4)	tonB(4)
genomas/GCA_002855195.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002855215.1.fna	klebsiella	512	gapA(54)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002855225.1.fna	klebsiella	622	gapA(17)	infB(19)	mdh(39)	pgi(20)	phoE(34)	rpoB(18)	tonB(52)
genomas/GCA_002855255.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002855275.1.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
genomas/GCA_002855295.1.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
genomas/GCA_002855315.1.fna	klebsiella	101	gapA(2)	infB(6)	mdh(1)	pgi(5)	phoE(4)	rpoB(1)	tonB(6)
genomas/GCA_002855355.1.fna	klebsiella	2389	gapA(38)	infB(19)	mdh(39)	pgi(20)	phoE(206)	rpoB(127)	tonB(148)
genomas/GCA_002855375.1.fna	klebsiella	495	gapA(4)	infB(1)	mdh(1)	pgi(1)	phoE(9)	rpoB(1)	tonB(35)
